Player,Country,Date_of_birth,Hand,Total_wins,Wins_percent,AVG_rank,VAR_rank,Clay_wins,Clay_wins_percent,Grass_wins,Grass_wins_percent,Hard_wins,Hard_wins_percent,Carpet_wins,Carpet_wins_percent,International_nmatches,Grand Slam_nmatches,International Gold_nmatches,Masters_nmatches,ATP250_nmatches,ATP500_nmatches,Masters 1000_nmatches,Masters Cup_nmatches,International Gold_nwins,ATP250_nwins,ATP500_nwins,Grand Slam_nwins,International_nwins,Masters_nwins,Masters 1000_nwins,Masters Cup_nwins,flag_url
Andreozzi G.,ARG,1991-08-05,R,12,30,129.275,5174.409615384616,6,27.27272727272727,1,25,5,35.714285714285715,0,NA,NA,9,NA,NA,23,3,5,NA,0,9,0,1,0,0,2,0,https://flagcdn.com/w320/ar.png
Chung H.,KOR,1993-05-16,L,68,51.127819548872175,67.0375939849624,2626.657666894509,16,55.172413793103445,1,33.33333333333333,51,50.495049504950494,0,NA,NA,22,NA,NA,56,28,27,NA,0,29,14,12,0,0,13,0,https://flagcdn.com/w320/kr.png
De Greef A.,BEL,1992-03-27,R,3,37.5,158.5,2648.285714285714,2,33.33333333333333,0,NA,1,50,0,NA,NA,1,NA,NA,5,2,NA,NA,0,2,1,0,0,0,0,0,https://flagcdn.com/w320/be.png
Munar J.,ESP,1997-05-05,R,88,40.93023255813954,87.89302325581396,5216.385698761139,59,46.82539682539682,3,21.428571428571427,26,34.66666666666667,0,NA,NA,33,NA,NA,121,28,33,NA,0,55,12,10,0,0,11,0,https://flagcdn.com/w320/es.png
Silva F.,BRA,1985-03-08,NA,0,0,264.5,480.5,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/br.png
Ilkel C.,TUR,1995-08-21,R,3,15,289.6,5908.4631578947365,0,0,0,0,3,23.076923076923077,0,NA,NA,1,NA,NA,18,NA,1,NA,0,3,0,0,0,0,0,0,https://flagcdn.com/w320/tr.png
Trinker B.,AUT,1990-05-11,R,1,33.33333333333333,401.6666666666667,705.3333333333334,1,33.33333333333333,0,NA,0,NA,0,NA,NA,NA,NA,NA,3,NA,NA,NA,0,1,0,0,0,0,0,0,https://flagcdn.com/w320/at.png
Donati M.,ITA,1995-02-28,R,1,50,282,0,1,50,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,1,0,https://flagcdn.com/w320/it.png
Gaio F.,ITA,1992-03-05,R,3,16.666666666666664,174.33333333333334,2105.4117647058824,3,33.33333333333333,0,NA,0,0,0,NA,NA,2,NA,NA,9,4,3,NA,0,2,1,0,0,0,0,0,https://flagcdn.com/w320/it.png
Arnaboldi A.,ITA,1987-12-27,L,4,28.57142857142857,205.71428571428572,948.8351648351648,4,33.33333333333333,0,0,0,0,0,NA,NA,4,NA,NA,9,NA,1,NA,0,3,0,1,0,0,0,0,https://flagcdn.com/w320/it.png
Hamou M.,FRA,1995-06-08,R,0,0,245.66666666666663,1281.3333333333333,0,0,0,NA,0,NA,0,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/fr.png
Nishioka Y.,JPN,1995-09-27,L,124,48.06201550387597,82.74031007751938,2746.877824027991,17,38.63636363636363,4,26.666666666666668,103,51.75879396984925,0,NA,NA,52,NA,NA,107,43,56,NA,0,62,16,19,0,0,27,0,https://flagcdn.com/w320/jp.png
Gigounon G.,BEL,1989-04-20,R,0,0,209,NA,0,0,0,NA,0,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/be.png
Broady L.,GBR,1994-01-04,L,19,37.25490196078432,171.3921568627451,10708.003137254902,0,0,9,33.33333333333333,10,45.45454545454545,0,NA,NA,15,NA,NA,25,7,4,NA,0,11,1,6,0,0,1,0,https://flagcdn.com/w320/gb.png
Demoliner M.,BRA,1989-01-18,R,1,50,1184,0,1,50,0,NA,0,NA,0,NA,NA,NA,NA,NA,2,NA,NA,NA,0,1,0,0,0,0,0,0,https://flagcdn.com/w320/br.png
Sarkissian A.,USA,1990-04-03,R,2,33.33333333333333,242,13471.6,1,50,0,NA,1,25,0,NA,NA,NA,NA,NA,5,NA,1,NA,0,2,0,0,0,0,0,0,https://flagcdn.com/w320/us.png
Galan D.E.,COL,1996-06-18,R,40,38.46153846153847,116.53846153846152,6102.037341299477,21,38.18181818181819,5,50,14,35.8974358974359,0,NA,NA,19,NA,NA,62,9,14,NA,0,26,3,8,0,0,3,0,https://flagcdn.com/w320/co.png
Hemery C.,FRA,1995-01-28,R,2,18.181818181818183,207.36363636363637,9670.054545454546,2,28.57142857142857,0,NA,0,0,0,NA,NA,1,NA,NA,9,NA,1,NA,0,2,0,0,0,0,0,0,https://flagcdn.com/w320/fr.png
King D.,BAR,1992-04-26,R,3,25,181.41666666666663,10609.174242424242,0,NA,0,NA,3,25,0,NA,NA,1,NA,NA,5,1,5,NA,0,1,0,0,0,0,2,0,https://flagcdn.com/w320/bb.png
Fratangelo B.,USA,1993-07-19,R,21,34.42622950819672,144.75409836065575,6610.355191256831,5,31.25,3,50,13,33.33333333333333,0,NA,NA,14,NA,NA,29,7,11,NA,0,12,3,2,0,0,4,0,https://flagcdn.com/w320/us.png
Herbert P.H,NA,NA,NA,8,53.333333333333336,119.06666666666666,414.35238095238094,1,50,0,NA,7,53.84615384615385,0,NA,NA,1,NA,NA,8,NA,6,NA,0,6,0,0,0,0,2,0,https://flagcdn.com/w320/na.png
Shane R.,USA,1994-04-15,R,0,0,1410,NA,0,NA,0,NA,0,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/us.png
Shyla Y.,BLR,1993-03-05,R,0,0,366,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/by.png
Uchiyama Y.,JPN,1992-08-05,R,11,30.555555555555557,142.41666666666666,2552.25,0,0,0,0,11,35.483870967741936,0,NA,NA,7,NA,NA,17,10,2,NA,0,6,4,0,0,0,1,0,https://flagcdn.com/w320/jp.png
Zhang Ze,NA,NA,NA,1,9.090909090909092,206.72727272727272,336.8181818181818,0,NA,0,NA,1,9.090909090909092,0,NA,NA,NA,NA,NA,3,4,4,NA,0,0,1,0,0,0,0,0,https://flagcdn.com/w320/na.png
Zhang Zh.,NA,NA,NA,49,47.57281553398058,98.3495145631068,13715.229583095374,18,56.25,6,42.857142857142854,25,43.859649122807014,0,NA,NA,17,NA,NA,44,15,27,NA,0,22,6,7,0,0,14,0,https://flagcdn.com/w320/na.png
Ymer M.,SWE,1998-09-09,R,57,44.881889763779526,121.48818897637796,11138.15660542432,12,41.37931034482759,6,46.15384615384615,39,45.88235294117647,0,NA,NA,27,NA,NA,78,11,11,NA,0,36,5,12,0,0,4,0,https://flagcdn.com/w320/se.png
Marterer M.,GER,1995-06-15,L,36,32.142857142857146,114.20535714285714,4260.0745656370655,16,34.78260869565217,4,28.57142857142857,16,30.76923076923077,0,NA,NA,27,NA,NA,65,8,12,NA,0,22,0,10,0,0,4,0,https://flagcdn.com/w320/de.png
Miedler L.,AUT,1996-06-21,R,0,0,329,28587,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/at.png
Kovalik J.,SVK,1992-11-04,R,26,36.11111111111111,155.91666666666666,2516.2464788732395,17,37.77777777777778,0,0,9,36,0,NA,NA,12,NA,NA,50,8,2,NA,0,18,5,2,0,0,1,0,https://flagcdn.com/w320/sk.png
Zayid M. S.,NA,NA,NA,0,0,1512,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/na.png
Halys Q.,FRA,1996-10-26,R,35,36.08247422680412,117.15463917525771,3043.5904209621995,9,39.130434782608695,6,54.54545454545454,20,31.746031746031743,0,NA,NA,31,NA,NA,49,6,11,NA,0,21,0,9,0,0,5,0,https://flagcdn.com/w320/fr.png
Jasika O.,AUS,1997-05-18,L,1,16.666666666666664,369.8333333333333,44939.76666666667,0,NA,0,NA,1,16.666666666666664,0,NA,NA,5,NA,NA,1,NA,NA,NA,0,0,0,1,0,0,0,0,https://flagcdn.com/w320/au.png
Escobar G.,ECU,1989-01-20,L,0,0,336.5,1512.5,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/ec.png
Lazov A.,BUL,1990-07-09,L,0,0,438,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://flagcdn.com/w320/bg.png
Fritz T.,USA,1997-10-28,R,257,59.08045977011495,42.37471264367816,6198.446824514011,46,56.79012345679012,32,58.18181818181818,179,59.86622073578596,0,NA,NA,87,NA,NA,154,61,124,9,0,97,31,53,0,0,72,4,https://flagcdn.com/w320/us.png
Paul T.,USA,1985-12-26,L,167,58.18815331010453,52.386759581881535,6402.203040861577,20,44.44444444444444,24,66.66666666666666,123,59.70873786407766,0,NA,NA,58,NA,NA,102,45,82,NA,0,60,24,36,0,0,47,0,https://flagcdn.com/w320/us.png
Monteiro T.,BRA,1994-05-31,L,76,40.42553191489361,100.28191489361704,1476.3853396290815,55,45.45454545454545,2,22.22222222222222,19,32.758620689655174,0,NA,NA,31,NA,NA,113,25,19,NA,0,50,11,7,0,0,8,0,https://flagcdn.com/w320/br.png
Opelka R.,USA,1997-08-28,R,96,52.74725274725275,121.68681318681318,46777.376510230104,14,45.16129032258064,6,40,76,55.88235294117647,0,NA,NA,31,NA,NA,83,25,43,NA,0,49,10,14,0,0,23,0,https://flagcdn.com/w320/us.png
Munoz De La Nava D.,NA,NA,NA,1,12.5,110.75,539.9285714285714,1,12.5,0,NA,0,NA,0,NA,NA,1,NA,NA,6,1,NA,NA,0,1,0,0,0,0,0,0,https://flagcdn.com/w320/na.png
Carreno Busta P.,ESP,1991-07-12,R,211,60.45845272206304,45.85959885386819,11380.52333432138,78,61.904761904761905,6,37.5,127,61.35265700483091,0,NA,NA,72,NA,NA,118,61,96,2,0,77,34,48,0,0,52,0,https://flagcdn.com/w320/es.png
Bautista Agut R.,ESP,1988-04-14,R,250,59.95203836930456,25.095923261390887,466.7696227633278,63,56.25,35,68.62745098039215,152,59.84251968503938,0,NA,NA,83,NA,NA,134,80,120,NA,0,87,46,52,0,0,65,0,https://flagcdn.com/w320/es.png
